# Parity manifest: which comparison tier each corpus input and
# observable is entitled to. Published evidence, regenerated by
# `zig build parity-manifest -Denable-oracle=true`; the portable
# gate lives in conformance/parity_expectations.tsv.
#
# Coordinate deviations are in bond lengths (one bond = 50 units)
# and are per-(architecture, toolchain, optimize-mode) values: they
# describe the build that produced this file, not a promise about
# any other build.
#
# member	bucket	atoms	status	clean_pose	arch_unstable	order_unstable	arch_max_dev_bl	order_max_dev_bl
adversarial/1802	medium	33	ok	0	coordinates,component_transforms,component_transforms_set	-	1.866	0.000
adversarial/1803	small	13	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1804	medium	41	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1805	small	15	ok	1	coordinates,component_transforms,component_transforms_set	-	10.789	0.000
adversarial/1806	tiny	5	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1807	small	16	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1808	small	29	ok	0	coordinates,component_transforms,component_transforms_set	-	5.512	0.000
adversarial/1809	medium	32	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1810	small	25	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1811	medium	44	ok	0	coordinates,component_transforms,component_transforms_set	-	1.366	0.000
adversarial/1812	tiny	5	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1813	small	26	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1814	tiny	8	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1815	small	28	ok	0	coordinates,component_transforms,component_transforms_set	-	0.004	0.000
adversarial/1816	tiny	7	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1817	small	26	ok	0	coordinates,component_transforms,component_transforms_set	-	1.651	0.000
adversarial/1818	small	27	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1819	small	11	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1820	small	25	ok	0	coordinates,component_transforms,component_transforms_set	-	0.003	0.000
adversarial/1821	small	21	ok	1	coordinates,component_transforms,component_transforms_set	-	1.292	0.000
adversarial/1822	small	25	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1823	small	11	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1824	large	60	ok	0	coordinates,component_transforms,component_transforms_set	-	8.375	0.000
adversarial/1825	large	54	ok	0	coordinates,dofs,dofs_set,dof_penalties,dof_penalties_set,component_transforms,component_transforms_set	-	1.113	0.000
adversarial/1826	small	29	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1827	small	28	ok	0	coordinates,component_transforms,component_transforms_set	-	0.002	0.000
adversarial/1828	small	22	ok	0	coordinates,component_transforms,component_transforms_set	-	2.816	0.000
adversarial/1829	large	67	ok	0	coordinates,component_transforms,component_transforms_set	-	4.366	0.000
adversarial/1830	medium	33	ok	0	coordinates,component_transforms,component_transforms_set	-	5.000	0.000
adversarial/1831	medium	33	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/1832	small	16	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1833	tiny	3	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1834	small	25	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1835	small	12	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1836	medium	37	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/1837	medium	34	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1838	small	12	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1839	tiny	9	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1840	tiny	8	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1841	small	20	ok	0	coordinates,component_transforms,component_transforms_set	-	7.935	0.000
adversarial/1842	huge	71	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1843	small	22	ok	0	coordinates,component_transforms,component_transforms_set	-	0.006	0.000
adversarial/1844	tiny	5	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1845	small	18	ok	1	coordinates,component_transforms,component_transforms_set	-	3.367	0.000
adversarial/1846	small	12	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1847	small	26	ok	1	coordinates,component_transforms,component_transforms_set	-	1.776	0.000
adversarial/1848	medium	46	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1849	large	66	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1850	medium	47	ok	0	coordinates,component_transforms,component_transforms_set	-	17.433	0.000
adversarial/1851	medium	40	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1852	small	27	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1853	tiny	5	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1854	medium	41	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1855	small	11	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1856	medium	45	ok	0	coordinates,component_transforms,component_transforms_set	-	1.724	0.000
adversarial/1857	small	15	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1858	huge	71	ok	0	coordinates,component_transforms,component_transforms_set	-	0.003	0.000
adversarial/1859	small	19	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1860	small	11	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1861	large	52	ok	0	coordinates,component_transforms,component_transforms_set	-	0.002	0.000
adversarial/1862	medium	43	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1863	small	13	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1864	tiny	7	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1865	medium	31	ok	0	coordinates,component_transforms,component_transforms_set	-	0.016	0.000
adversarial/1866	small	20	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1867	large	59	ok	0	coordinates,component_transforms,component_transforms_set	-	3.505	0.000
adversarial/1868	tiny	8	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1869	medium	32	ok	0	coordinates,component_transforms,component_transforms_set	-	0.016	0.000
adversarial/1870	medium	47	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1871	medium	42	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/1872	large	50	ok	0	coordinates,component_transforms,component_transforms_set	-	0.026	0.000
adversarial/1873	medium	33	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1874	small	12	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1875	medium	48	ok	0	coordinates,component_transforms,component_transforms_set	-	8.254	0.000
adversarial/1876	small	10	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1877	large	51	ok	0	coordinates,component_transforms,component_transforms_set	-	7.243	0.000
adversarial/1878	small	15	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1879	tiny	7	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1880	medium	41	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1881	small	29	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1882	large	61	ok	0	coordinates,component_transforms,component_transforms_set	-	0.040	0.000
adversarial/1883	small	25	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1884	medium	30	ok	0	coordinates,component_transforms,component_transforms_set	-	0.051	0.000
adversarial/1885	tiny	9	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1886	medium	47	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1887	small	27	ok	0	coordinates,component_transforms,component_transforms_set	-	0.027	0.000
adversarial/1888	large	55	ok	0	coordinates,component_transforms,component_transforms_set	-	0.009	0.000
adversarial/1889	small	24	ok	0	coordinates,component_transforms,component_transforms_set	-	0.004	0.000
adversarial/1890	tiny	8	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1891	large	54	ok	0	coordinates,component_transforms,component_transforms_set	-	0.198	0.000
adversarial/1892	medium	37	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1893	medium	43	ok	0	coordinates,component_transforms,component_transforms_set	-	12.637	0.000
adversarial/1894	small	21	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1895	tiny	4	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1896	medium	47	ok	0	coordinates,component_transforms,component_transforms_set	-	0.015	0.000
adversarial/1897	small	23	ok	1	-	-	0.000	0.000
adversarial/1898	small	13	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/1899	large	55	ok	0	coordinates,component_transforms,component_transforms_set	-	6.613	0.000
adversarial/1900	large	51	ok	0	coordinates,component_transforms,component_transforms_set	-	0.002	0.000
adversarial/1901	huge	75	ok	0	coordinates,component_transforms,component_transforms_set	-	11.367	0.000
adversarial/1902	medium	37	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1903	small	20	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1904	tiny	9	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1905	small	19	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1906	small	27	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1907	medium	32	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1908	medium	33	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1909	medium	44	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1910	large	56	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/1911	small	25	ok	0	coordinates,component_transforms,component_transforms_set	-	0.045	0.000
adversarial/1912	small	23	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1913	small	11	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1914	small	27	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1915	large	56	ok	0	coordinates,component_transforms,component_transforms_set	-	0.002	0.000
adversarial/1916	large	53	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1917	small	23	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1918	medium	45	ok	0	coordinates,component_transforms,component_transforms_set	-	0.010	0.000
adversarial/1919	medium	40	ok	0	coordinates,component_transforms,component_transforms_set	-	0.031	0.000
adversarial/1920	large	52	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1921	small	19	ok	0	coordinates,component_transforms,component_transforms_set	-	0.029	0.000
adversarial/1922	large	53	ok	0	coordinates,component_transforms,component_transforms_set	-	0.029	0.000
adversarial/1923	small	26	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1924	medium	35	ok	0	coordinates,component_transforms,component_transforms_set	-	8.000	0.000
adversarial/1925	large	57	ok	0	coordinates,component_transforms,component_transforms_set	-	0.008	0.000
adversarial/1926	huge	84	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1927	small	19	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1928	medium	39	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1929	small	11	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1930	small	29	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/1931	small	23	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1932	medium	43	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1933	small	29	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1934	tiny	5	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1935	medium	39	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1936	medium	42	ok	0	coordinates,component_transforms,component_transforms_set	-	1.817	0.000
adversarial/1937	huge	76	ok	0	coordinates,component_transforms,component_transforms_set	-	0.080	0.000
adversarial/1938	small	15	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1939	small	22	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1940	medium	42	ok	0	coordinates,component_transforms,component_transforms_set	-	3.161	0.000
adversarial/1941	large	52	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/1942	huge	72	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1943	medium	43	ok	0	coordinates,dofs,dofs_set,dof_penalties,dof_penalties_set,component_transforms,component_transforms_set	-	7.619	0.000
adversarial/1944	small	13	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1945	tiny	5	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1946	small	14	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1947	small	16	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1948	small	18	ok	0	coordinates,component_transforms,component_transforms_set	-	0.500	0.000
adversarial/1949	small	17	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/1950	large	62	ok	0	coordinates,component_transforms,component_transforms_set	-	0.033	0.000
